emp_no,first_name,last_name,dept_no,dept_name
43200,Geraldo,Plessier,d007,Sales
43207,Itzchak,Shihab,d007,Sales
43222,Lenore,Angelopoulos,d007,Sales
43241,Adam,Kisuki,d007,Sales
43249,Bedrich,Vitiello,d007,Sales
43387,Fuqing,Syang,d007,Sales
43438,Sampalli,Zultner,d007,Sales
43445,Sudhanshu,Calkin,d007,Sales
43487,Kristof,Ducloy,d007,Sales
43594,Moni,Hoogerwoord,d007,Sales
43605,Boalin,Rodite,d007,Sales
43624,Tokuyasu,Pesch,d007,Sales
43659,Aron,Pouyioutas,d007,Sales
43678,Shawna,Bernick,d007,Sales
43689,Almudena,Bugrara,d007,Sales
43709,Mohua,Munck,d007,Sales
43745,Temple,Thambidurai,d007,Sales
43756,Minghong,Himler,d007,Sales
43965,Syozo,Hasham,d007,Sales
44015,Yuguang,Limongiello,d007,Sales
44042,Susuma,Ladret,d007,Sales
44070,Luerbio,Onuegbe,d007,Sales
44099,Shridhar,Gruenwald,d007,Sales
44111,Sugwoo,Streit,d007,Sales
44125,Douadi,Conia,d007,Sales
44178,Jackson,Schmezko,d007,Sales
44326,Dmitri,Verspoor,d007,Sales
44366,Alois,Chinal,d007,Sales
44454,Toshimo,Besancenot,d007,Sales
44459,Aluzio,Panienski,d007,Sales
44465,Brigham,Teitelbaum,d007,Sales
44484,Pasqua,Gelosh,d007,Sales
44539,Kwangjo,Buchter,d007,Sales
44607,Sachem,Valtorta,d007,Sales
44682,Souichi,Boissier,d007,Sales
44691,Munir,Montresor,d007,Sales
44750,Bernice,Coors,d007,Sales
44785,Phule,Kriebel,d007,Sales
44856,Amabile,Seuren,d007,Sales
44873,Eberhardt,Raczkowsky,d007,Sales
44875,Goh,Reinhart,d007,Sales
44924,Divier,Azevdeo,d007,Sales
44938,Valdiodio,Potthoff,d007,Sales
45014,Souichi,Orsini,d007,Sales
45062,Aemilian,Hammerschmidt,d007,Sales
45092,Francesca,Chandrasekhar,d007,Sales
45138,Miomir,Karcich,d007,Sales
45269,Arve,Avouris,d007,Sales
45311,Zengping,Talmor,d007,Sales
45313,DAIDA,Schusler,d007,Sales
45377,Temple,Flasterstein,d007,Sales
45390,Sedat,Alameldin,d007,Sales
45432,Richard,Barreiro,d007,Sales
45436,Gila,Limongiello,d007,Sales
45466,Guiseppe,Tomescu,d007,Sales
45488,Shigehiro,Shackel,d007,Sales
45514,Jessie,Alpin,d007,Sales
45534,Perla,Jullig,d007,Sales
45546,Gopalakrishnan,Lanphier,d007,Sales
45552,Aloys,Albarhamtoshy,d007,Sales
45698,Sanjoy,Melichar,d007,Sales
45803,Padma,Lanzelotte,d007,Sales
45895,Sajjad,Vural,d007,Sales
45915,Paddy,Gluchowski,d007,Sales
45919,Aemilian,Denti,d007,Sales
45923,Masato,Xiaoshan,d007,Sales
45973,Mokhtar,Bernatsky,d007,Sales
46028,Sakthirel,Emmerich,d007,Sales
46059,Susumu,DuCasse,d007,Sales
46109,Kiyotoshi,Kragelund,d007,Sales
46124,Shunichi,Barinka,d007,Sales
46250,Yefim,Decleir,d007,Sales
46356,Sham,Przulj,d007,Sales
46439,Ibibia,Junet,d007,Sales
46484,Neelam,Rabehasaina,d007,Sales
46567,Khatoun,Kirkerud,d007,Sales
46574,Yuping,Sinitsyn,d007,Sales
46587,Macha,Baaleh,d007,Sales
46619,Taizo,Docker,d007,Sales
46680,Phuoc,Fairtlough,d007,Sales
46683,Ger,Wynblatt,d007,Sales
46755,Jenwei,Frezza,d007,Sales
46838,Yakichi,Marzano,d007,Sales
46853,Aiichiro,Walston,d007,Sales
46858,Lubomir,Gente,d007,Sales
46864,Ferdinand,Sooriamurthi,d007,Sales
47005,Eric,Selvestrel,d007,Sales
47010,Goh,Nannarelli,d007,Sales
47022,Mostafa,Terlouw,d007,Sales
47056,Parto,Marciano,d007,Sales
47061,Kinh,Servi,d007,Sales
47116,Oscar,Rosar,d007,Sales
47137,Valter,Marchegay,d007,Sales
47265,Chikako,Birke,d007,Sales
47286,Yinlin,Kamble,d007,Sales
47288,Nishit,Ratnaker,d007,Sales
47593,Christfried,Awdeh,d007,Sales
47740,Tamiya,Linares,d007,Sales
47763,Yagil,Basart,d007,Sales
47764,Nadjib,Demri,d007,Sales
47770,Conrado,Sridhar,d007,Sales
47825,Yakichi,Chelton,d007,Sales
47876,Shigeaki,Orlowska,d007,Sales
47925,Angel,Kamble,d007,Sales
47965,Kotesh,Remmers,d007,Sales
47969,Tuval,Rosis,d007,Sales
48044,Zhonghui,Luga,d007,Sales
48071,Rafail,Dulay,d007,Sales
48092,Shuichi,Furudate,d007,Sales
48139,Perry,Bultermann,d007,Sales
48286,Roded,Ranum,d007,Sales
48371,Valery,Krupka,d007,Sales
48403,Hongzue,Krider,d007,Sales
48534,Mountaz,Bultermann,d007,Sales
48562,Tokuyasu,Cmelik,d007,Sales
48577,Peternela,Piazza,d007,Sales
48651,Vitaly,McClurg,d007,Sales
48672,Mantis,Servi,d007,Sales
48682,Karoline,Sessa,d007,Sales
48683,Peer,Garnham,d007,Sales
48696,Irena,Giarratana,d007,Sales
48757,Stella,Gecseg,d007,Sales
48818,Monique,Welham,d007,Sales
48834,Felicidad,Ferriere,d007,Sales
48838,Gay,Meszaros,d007,Sales
48862,Kersti,Farrag,d007,Sales
48970,Kazuhito,Collette,d007,Sales
48984,Ebru,Cronan,d007,Sales
49003,Odoardo,Laventhal,d007,Sales
49077,Kasturi,Siprelle,d007,Sales
49115,Xinan,Engelmann,d007,Sales
49128,Sarita,Kuzuoka,d007,Sales
49194,Nigel,Plesums,d007,Sales
49202,Zhaofang,Chiola,d007,Sales
49227,Anestis,Clouatre,d007,Sales
49262,Willard,Fairtlough,d007,Sales
49294,Mads,Peltason,d007,Sales
49310,Yechiam,Assaf,d007,Sales
49315,Debaprosad,Gihr,d007,Sales
49335,Gunilla,Breugel,d007,Sales
49496,Jaewoo,Butner,d007,Sales
49515,Feipei,Schmiedel,d007,Sales
49524,Saniya,Brender,d007,Sales
49599,Pradeep,Gente,d007,Sales
49667,Sakthirel,Pashtan,d007,Sales
49682,Toshimori,Murtha,d007,Sales
49696,Sandeepan,Bondorf,d007,Sales
49795,Marsha,Vitiello,d007,Sales
49811,Toshiki,Kavanagh,d007,Sales
49861,Rosalyn,Zykh,d007,Sales
49920,Dekang,Babu,d007,Sales
49930,Girolamo,Conte,d007,Sales
50002,Dannz,Gecsel,d007,Sales
50075,Shaz,Muntz,d007,Sales
50083,Patricio,Waymire,d007,Sales
50204,Mayuko,Beutelspacher,d007,Sales
50207,Feiyu,Huxford,d007,Sales
50268,Danil,Borovoy,d007,Sales
50274,Horward,Boudaillier,d007,Sales
50285,Utz,Bernardeschi,d007,Sales
50294,Arto,Cronan,d007,Sales
50356,Guoxiang,Knightly,d007,Sales
50369,Shmuel,Gils,d007,Sales
50478,Leni,Benzmuller,d007,Sales
50479,Mitsuyuki,Ramsey,d007,Sales
50517,Weidon,Snedden,d007,Sales
50522,Hongzhu,Babu,d007,Sales
50588,Ghassan,Swan,d007,Sales
50678,Udaiprakash,Chepyzhov,d007,Sales
50694,Sadun,Middleton,d007,Sales
50758,Mara,Isard,d007,Sales
50838,Adil,Skogmar,d007,Sales
50893,Tayeb,Garrabrants,d007,Sales
50899,Pintsang,Gadepally,d007,Sales
50906,Djenana,Ibel,d007,Sales
50983,Hironobu,Grandbois,d007,Sales
50995,Ugo,Bala,d007,Sales
51062,Werner,Narlikar,d007,Sales
51121,Debaprosad,Bierbaum,d007,Sales
51126,Gully,Zirintsis,d007,Sales
51150,Mona,Ferriere,d007,Sales
51165,Kazuyasu,Anily,d007,Sales
51175,Mark,Lorho,d007,Sales
51294,Tetsushi,Pell,d007,Sales
51307,Xiping,Parascandalo,d007,Sales
51313,Alois,Francisci,d007,Sales
51323,Yannis,Stanger,d007,Sales
51331,Jackson,Pusterhofer,d007,Sales
51400,KayLiang,Luca,d007,Sales
51413,Changho,Willoner,d007,Sales
51414,Mohammed,Improta,d007,Sales
51431,Debaprosad,Merro,d007,Sales
51507,Khalid,Gubsky,d007,Sales
51520,Goh,Bierman,d007,Sales
51590,Ung,Sudbeck,d007,Sales
51616,Rafail,Rassart,d007,Sales
51639,Abdelaziz,Czap,d007,Sales
51651,Valdiodio,Kaiserswerth,d007,Sales
51690,Xiping,Norsworthy,d007,Sales
51791,Marjo,Kroft,d007,Sales
51910,Rosli,Chenoweth,d007,Sales
51994,Shigehito,Pluym,d007,Sales
51995,Zhongwei,Roccetti,d007,Sales
52071,Xianlong,Milicic,d007,Sales
52113,Feixiong,Hiroyama,d007,Sales
52252,Moty,Bade,d007,Sales
52271,Nikolaus,Schaft,d007,Sales
52310,Yongmin,Flexer,d007,Sales
52342,Niranjan,Karcich,d007,Sales
52348,Junsik,Radwan,d007,Sales
52356,Kazuhira,Swist,d007,Sales
52420,Badri,Pramanik,d007,Sales
52511,Zhanqiu,Luca,d007,Sales
52539,Shigeu,Huttel,d007,Sales
52593,Shridhar,Lichtman,d007,Sales
52644,Geoffrey,Picci,d007,Sales
52752,Barna,Rajcani,d007,Sales
52773,Shounak,Rissland,d007,Sales
52812,Jaber,Fujisawa,d007,Sales
52830,Kitty,Peron,d007,Sales
52867,Yishay,Lindenbaum,d007,Sales
52951,Hauke,Solares,d007,Sales
52962,Hein,Cappelli,d007,Sales
53012,Yongdong,Muchinsky,d007,Sales
53059,Sachin,Impagliazzo,d007,Sales
53090,Kazuhisa,Furedi,d007,Sales
53092,Tetsushi,England,d007,Sales
53103,Nechama,Molenkamp,d007,Sales
53134,Shahid,Fasbender,d007,Sales
53204,Nirmal,Bernatsky,d007,Sales
53243,Maren,Schach,d007,Sales
53412,Dipayan,Rassart,d007,Sales
53418,Hiroyasu,Alencar,d007,Sales
53459,Salvador,Berstel,d007,Sales
53464,Odoardo,Andreotta,d007,Sales
53633,Masadi,Heinisuo,d007,Sales
53661,Kaijung,Wixon,d007,Sales
53663,Mamdouh,Segond,d007,Sales
53679,Aleksandar,Litzkow,d007,Sales
53751,Teruyuki,Jayawardene,d007,Sales
53860,Nahid,Masamoto,d007,Sales
53868,Jixiang,Angelov,d007,Sales
53871,Xudong,Hebert,d007,Sales
53977,Alper,Unno,d007,Sales
54044,Yuuichi,Muhling,d007,Sales
54055,Mitsuyuki,Famili,d007,Sales
54105,Hidefumi,Peck,d007,Sales
54123,Kien,Bahk,d007,Sales
54164,Sahrah,Penz,d007,Sales
54420,Youngkon,Rajcani,d007,Sales
54443,Gro,Grabner,d007,Sales
54465,Torsten,Bresenham,d007,Sales
54550,Rajmohan,Marciano,d007,Sales
54655,Lenore,Kossowski,d007,Sales
54746,Ramzi,Liesche,d007,Sales
54929,Gilbert,Tramer,d007,Sales
54932,Kamakshi,Munoz,d007,Sales
55273,Chiranjit,Zockler,d007,Sales
55375,Houman,Caine,d007,Sales
55511,Bernt,Marshall,d007,Sales
55528,Indrajit,Swiler,d007,Sales
55571,Arie,Pusterhofer,d007,Sales
55592,Alexius,Karcich,d007,Sales
55718,Jeane,McAffer,d007,Sales
55756,Alair,Warwick,d007,Sales
55907,Ghassan,Herbst,d007,Sales
55933,Kristin,Kirkerud,d007,Sales
56038,Herbert,Murthy,d007,Sales
56050,Jaroslava,Uhrik,d007,Sales
56058,Christoper,Schapire,d007,Sales
56106,Saeko,Chiola,d007,Sales
56136,Ramya,Buchter,d007,Sales
56143,Sakthirel,Bondorf,d007,Sales
56227,Shen,Makrucki,d007,Sales
56314,Bowen,Morrey,d007,Sales
56350,Boguslaw,Ariola,d007,Sales
56382,Valery,Bardell,d007,Sales
56406,Sachem,Schusler,d007,Sales
56430,Tesuya,Klassen,d007,Sales
56488,Tze,Cherinka,d007,Sales
56581,Zhenbing,Cappello,d007,Sales
56589,Martial,Goldhammer,d007,Sales
56608,Denny,Trachtenberg,d007,Sales
56678,Murthy,McAffer,d007,Sales
56693,Vesna,Halloran,d007,Sales
56701,KayLiang,Kobuchi,d007,Sales
56726,Chuanti,Schmiedel,d007,Sales
56763,Mahendra,Cangellaris,d007,Sales
56862,Ymte,Thimonier,d007,Sales
56887,Fabrizio,Itschner,d007,Sales
56905,Insup,Genin,d007,Sales
56925,Sverrir,Kilgore,d007,Sales
56950,Saeed,Edelhoff,d007,Sales
56961,Guoxiang,Peyn,d007,Sales
57000,Toshiko,Lortz,d007,Sales
57040,Arup,Lagarias,d007,Sales
57110,Gou,Stellhorn,d007,Sales
57178,Oldrich,Rousseau,d007,Sales
57262,Steve,Yavatkar,d007,Sales
57338,Mostafa,Rouquie,d007,Sales
57373,Mabry,Zhiwei,d007,Sales
57450,Shridhar,Lagarias,d007,Sales
57476,Badri,Staudhammer,d007,Sales
57492,Parto,Miyakawa,d007,Sales
57508,Muneo,Rousseau,d007,Sales
57511,Weidon,Crabtree,d007,Sales
57525,Herbert,Dechter,d007,Sales
57596,Shigehito,Schahn,d007,Sales
57629,Gretta,Vendrig,d007,Sales
57768,Izaskun,Talmor,d007,Sales
57821,Alejandra,Bolotov,d007,Sales
57850,Ayakannu,Kawashima,d007,Sales
57949,Oldrich,Pezzoli,d007,Sales
57996,Zhonghua,Xiaoshan,d007,Sales
58010,Gennady,Broder,d007,Sales
58053,Zissis,Karunanithi,d007,Sales
58080,Hideyuki,Birta,d007,Sales
58096,Rosine,Usdin,d007,Sales
58129,Chuanyi,Schnabel,d007,Sales
58132,Zdislav,Kawashimo,d007,Sales
58199,Yechiam,Karnin,d007,Sales
58226,Ayonca,Gill,d007,Sales
58231,Marjo,Pauthner,d007,Sales
58396,Kenton,Billawala,d007,Sales
58427,Guozhong,Frezza,d007,Sales
58437,Maya,Rusterholz,d007,Sales
58458,Turgut,Koshiba,d007,Sales
58460,Mart,Wixon,d007,Sales
58462,Ronnie,Paciorek,d007,Sales
58509,Anneli,Laurillard,d007,Sales
58516,Xianlong,Knightly,d007,Sales
58567,Eric,Scallan,d007,Sales
58590,Jayson,Roisin,d007,Sales
58620,Toshimori,Rosenbaum,d007,Sales
58665,Mabhin,Marquardt,d007,Sales
58694,Kasidit,Kragelund,d007,Sales
58790,Peternela,Zockler,d007,Sales
58797,Xiaoheng,Breugel,d007,Sales
58807,Murthy,Koshino,d007,Sales
58825,JoAnna,Swist,d007,Sales
58959,Younwoo,Gecseg,d007,Sales
58981,Kazuhiko,Kushner,d007,Sales
59018,Marsal,Liesche,d007,Sales
59087,Shakhar,Erdmenger,d007,Sales
59176,Teiji,Suessmith,d007,Sales
59212,Koldo,Jeong,d007,Sales
59242,Fun,Peak,d007,Sales
59289,Yucel,Sridhar,d007,Sales
59295,Subbu,Ducloy,d007,Sales
59309,Dannz,Sury,d007,Sales
59342,Babette,Colorni,d007,Sales
59380,Zvonko,Berendt,d007,Sales
59413,Huei,Albarhamtoshy,d007,Sales
59434,Saddek,Smailagic,d007,Sales
59470,Ziyad,Ghelli,d007,Sales
59480,Giordano,Esteva,d007,Sales
59510,Shuichi,Bouloucos,d007,Sales
59560,Shuho,Roisin,d007,Sales
59611,Wanqing,Fraisse,d007,Sales
59707,Bezalel,Tyugu,d007,Sales
59783,Volkmar,Raczkowsky,d007,Sales
59793,Jayson,Tibblin,d007,Sales
59927,Sedat,Salverda,d007,Sales
59999,Piyush,Spataro,d007,Sales
60124,Kagan,Sichman,d007,Sales
60217,Limsoon,Doering,d007,Sales
60255,Danae,Siochi,d007,Sales
60259,Chrisa,dAstous,d007,Sales
60303,Billur,Solares,d007,Sales
60343,Munenori,Leppanen,d007,Sales
60414,Xuejia,Vitiello,d007,Sales
60453,Larisa,Gammage,d007,Sales
60469,Angel,Kampfer,d007,Sales
60518,Ziya,Biran,d007,Sales
60521,Henk,Uhrik,d007,Sales
60598,Izaskun,Sadowski,d007,Sales
60611,Feixiong,Baba,d007,Sales
60717,Carrsten,Sadowsky,d007,Sales
60753,Kazuyasu,Krybus,d007,Sales
60767,Gianluca,Munos,d007,Sales
60815,DAIDA,Oxman,d007,Sales
60823,Kazuhiro,Parfitt,d007,Sales
60904,Tomokazu,Gelosh,d007,Sales
60944,Renee,Pepe,d007,Sales
60965,Conrado,Loncour,d007,Sales
60991,Ung,Murthy,d007,Sales
61018,Marco,Zallocco,d007,Sales
61124,Nechama,Waymire,d007,Sales
61179,Berni,Kaltofen,d007,Sales
61210,Itzchak,Rehfuss,d007,Sales
61244,Xiaoqiang,Peternell,d007,Sales
61259,Shao,Puoti,d007,Sales
61261,Ziya,Pocchiola,d007,Sales
61264,Shuzo,Sethi,d007,Sales
61273,Manohar,Hainaut,d007,Sales
61315,Kwun,Kalloufi,d007,Sales
61340,Lubomir,Waeselynck,d007,Sales
61399,Unal,Chinen,d007,Sales
61441,Yongqiao,Jayawardene,d007,Sales
61486,Weiye,Bierman,d007,Sales
61515,Mats,Curless,d007,Sales
61588,Doohun,Byoun,d007,Sales
61626,Mohit,Dulay,d007,Sales
61634,Shigehito,Panwar,d007,Sales
61667,Domenico,Hasenauer,d007,Sales
61751,IEEE,Garrabrants,d007,Sales
61776,Stafford,dAstous,d007,Sales
61805,Faiza,Gurbaxani,d007,Sales
61843,Guenter,Millington,d007,Sales
62080,Toshimo,Birjandi,d007,Sales
62098,Breannda,Sommer,d007,Sales
62137,Rosalyn,Baalen,d007,Sales
62174,Teunis,Denna,d007,Sales
62298,Quingbo,Yetto,d007,Sales
62449,Jixiang,Angelov,d007,Sales
62472,Renee,Buescher,d007,Sales
62476,Yahiko,Cooke,d007,Sales
62629,Shigeaki,Ratnaker,d007,Sales
62695,Guangming,Jenevein,d007,Sales
62696,Paloma,Callaway,d007,Sales
62774,Jeanna,Schlenzig,d007,Sales
62900,Gio,Alencar,d007,Sales
62906,Alselm,McFarlin,d007,Sales
62909,Lenore,Rissland,d007,Sales
63114,Danny,Cheshire,d007,Sales
63257,Elvis,Trogemann,d007,Sales
63307,Sugwoo,Herber,d007,Sales
63329,Mart,Schaaf,d007,Sales
63376,Kiyotoshi,Peir,d007,Sales
63427,Takahito,Nooteboom,d007,Sales
63438,Gilbert,Herbst,d007,Sales
63497,Anneli,Griswold,d007,Sales
63516,Toshimitsu,Steinauer,d007,Sales
63588,Pintsang,Curless,d007,Sales
63688,Jouni,Spieker,d007,Sales
63836,Hitofumi,Petersohn,d007,Sales
63934,Uinam,Hedayat,d007,Sales
64138,Yuqun,Fetvedt,d007,Sales
64158,Yechiam,Fujisawa,d007,Sales
64226,Margo,Mersereau,d007,Sales
64290,Hirochika,Merro,d007,Sales
64398,Nectarios,Perna,d007,Sales
64519,Kerryn,Eickenmeyer,d007,Sales
64526,Masoud,Uehara,d007,Sales
64707,Brigham,Chachaty,d007,Sales
64753,Shahid,Swan,d007,Sales
64783,Willard,Ramsey,d007,Sales
64796,Xiadong,Auria,d007,Sales
64872,Dayanand,Thibadeau,d007,Sales
64916,Mohit,Hmelo,d007,Sales
65028,Yifei,Businaro,d007,Sales
65097,Yinlin,Meszaros,d007,Sales
65131,Shakhar,Akiyama,d007,Sales
65136,Terresa,Undy,d007,Sales
65173,Karlis,Binkley,d007,Sales
65199,Ipke,Spataro,d007,Sales
65215,Joydip,Garnham,d007,Sales
65222,Wilmer,Zaumen,d007,Sales
65392,Poorav,Aseltine,d007,Sales
65394,Jacqueline,Lamma,d007,Sales
65428,Herbert,Luby,d007,Sales
65448,Menkae,Benzaken,d007,Sales
65467,Jeane,Perng,d007,Sales
65493,Zeydy,Cummings,d007,Sales
65515,Phillip,Teitelbaum,d007,Sales
65559,Feipei,Nishimukai,d007,Sales
65579,Adit,Orsini,d007,Sales
65657,Arno,Seiwald,d007,Sales
65748,Masoud,Gimarc,d007,Sales
65835,Arra,Beetstra,d007,Sales
65894,Yakkov,Haraldson,d007,Sales
65966,Jessie,Macedo,d007,Sales
65974,Fayez,Schicker,d007,Sales
65978,Fay,Chaudhuri,d007,Sales
66062,Zita,Ranta,d007,Sales
66198,Seongbin,Edelhoff,d007,Sales
66225,Mayumi,Stifter,d007,Sales
66229,Dannz,Mayerwieser,d007,Sales
66254,Ghassan,Mahnke,d007,Sales
66289,Taizo,Keohane,d007,Sales
66356,Masato,Coorg,d007,Sales
66445,Kazuyasu,Zykh,d007,Sales
66455,Doohun,Puppo,d007,Sales
66480,Subhrajyoti,Tempesti,d007,Sales
66560,Leaf,Lammel,d007,Sales
66605,Chiranjit,Suermann,d007,Sales
66687,Kien,Simmen,d007,Sales
66716,Elgin,Kermarrec,d007,Sales
66945,Perry,Kusakabe,d007,Sales
66961,Lech,Albarhamtoshy,d007,Sales
67146,Horward,Hertweck,d007,Sales
67165,Chikako,Schapire,d007,Sales
67301,Xuedong,Danlos,d007,Sales
67367,Karlis,Birch,d007,Sales
67402,Maya,Ruemmler,d007,Sales
67506,Collette,Verhoeff,d007,Sales
67553,Freyja,Hutter,d007,Sales
67570,Odysseas,Baig,d007,Sales
67609,Poornachandra,Berztiss,d007,Sales
67660,Kwangjo,Pena,d007,Sales
67779,Niclas,Welham,d007,Sales
67807,Zissis,Ramalingam,d007,Sales
67835,Behnaam,Luft,d007,Sales
67845,Xuejun,Back,d007,Sales
67862,Sven,Brizzi,d007,Sales
67968,Christoper,Narahara,d007,Sales
67999,Sorina,Herber,d007,Sales
68028,Richara,Syang,d007,Sales
68123,Shakhar,Rissland,d007,Sales
68142,Aran,Nishimukai,d007,Sales
68381,Stabislas,Hasham,d007,Sales
68407,Jahangir,Peternell,d007,Sales
68500,Leah,Stellhorn,d007,Sales
68568,Iara,Raney,d007,Sales
68599,Alair,Zucker,d007,Sales
68603,Fabrizio,Rusterholz,d007,Sales
68604,Kannan,Dymetman,d007,Sales
68607,Xuejia,Zallocco,d007,Sales
68839,Shuky,Famili,d007,Sales
68880,Elvis,Assaf,d007,Sales
68940,Froduald,Garrabrants,d007,Sales
69019,Valdiodio,Rothenberg,d007,Sales
69050,Nidapan,Anily,d007,Sales
69445,Gift,Puppo,d007,Sales
69555,Golgen,Sabnani,d007,Sales
69578,Shim,Sewelson,d007,Sales
69602,Naftaly,Litzkow,d007,Sales
69625,Remmert,Taneja,d007,Sales
69637,Tse,Basart,d007,Sales
69647,Deborah,Pileggi,d007,Sales
69665,Uzi,Fioravanti,d007,Sales
69717,Boalin,Gecsei,d007,Sales
69790,Werner,Leslie,d007,Sales
69897,Stamatina,Kamber,d007,Sales
69982,Sanjoy,Lindqvist,d007,Sales
69993,Anwar,Silva,d007,Sales
70059,Valeri,Tiemann,d007,Sales
70087,Ronghao,Lemarechal,d007,Sales
70132,Gal,Manders,d007,Sales
70180,Renee,Cichocki,d007,Sales
70287,Nimmagadda,McConalogue,d007,Sales
70310,Neven,Ranai,d007,Sales
70380,Alassane,Denos,d007,Sales
70425,Mechthild,Businaro,d007,Sales
70502,Jiann,Weedon,d007,Sales
70629,Shay,DiGiano,d007,Sales
70659,Kauko,Domenig,d007,Sales
70666,Ronghao,Veeraraghavan,d007,Sales
70675,Edwin,Avouris,d007,Sales
70739,Przemyslawa,Kakkar,d007,Sales
70787,Reinhard,Masaki,d007,Sales
70810,Vishwani,Brodal,d007,Sales
71057,Christfried,Orsini,d007,Sales
71076,Huei,Rosca,d007,Sales
71118,Chirstian,Tasistro,d007,Sales
71246,Toshimitsu,Paludetto,d007,Sales
71351,Otmar,Guerreiro,d007,Sales
71375,Masoud,Khamsi,d007,Sales
71398,Sanjeeva,Krohn,d007,Sales
71490,Yannis,Vieri,d007,Sales
71503,Chinhyun,Plumb,d007,Sales
71586,Jianwen,Cannard,d007,Sales
71588,Junichi,Colorni,d007,Sales
71627,Aria,Ranta,d007,Sales
71715,Eberhardt,Niizuma,d007,Sales
71773,Leen,Ebeling,d007,Sales
71810,Hideo,Ertl,d007,Sales
71826,Chandrasekaran,Brickell,d007,Sales
71847,Seshu,Kadhim,d007,Sales
71871,Kien,Molenkamp,d007,Sales
71896,Magdalena,Zobel,d007,Sales
71930,Lech,Etalle,d007,Sales
71960,Teunis,Karnin,d007,Sales
71979,Sugwoo,Kropp,d007,Sales
72031,Nagui,Makrucki,d007,Sales
72723,Arve,Danlos,d007,Sales
72761,Arto,Schlegelmilch,d007,Sales
72794,Kazuhisa,Awdeh,d007,Sales
72836,Sadun,Baez,d007,Sales
72863,Mohd,Kavvadias,d007,Sales
72866,Sverrir,Zumaque,d007,Sales
72922,Kristian,DasSarma,d007,Sales
72928,Xiahua,Rosay,d007,Sales
72967,Menkae,Brobst,d007,Sales
72969,Xinan,Setia,d007,Sales
72981,Chanjung,Imataki,d007,Sales
73035,Kensyu,Cummings,d007,Sales
73036,Syozo,Koyama,d007,Sales
73194,Perry,Castellani,d007,Sales
73237,Sanjoy,Bonifati,d007,Sales
73322,Atreye,Tomescu,d007,Sales
73336,Zhongwei,Molenkamp,d007,Sales
73387,Noritoshi,Axelband,d007,Sales
73415,Renny,Pillow,d007,Sales
73462,Sergi,Pelc,d007,Sales
73497,Sibyl,Huhdanpaa,d007,Sales
73523,Fei,Parascandalo,d007,Sales
73542,Shigehito,Acton,d007,Sales
73548,Margareta,Pena,d007,Sales
73595,Nobuyoshi,Vandervoorde,d007,Sales
73612,Toney,Lienhardt,d007,Sales
73621,Gadiel,Imataki,d007,Sales
73674,Yifei,Jahnichen,d007,Sales
73687,Zito,Bakhtari,d007,Sales
73761,Mark,Birge,d007,Sales
73823,Shaibal,Michaels,d007,Sales
73842,Seongbin,Esteva,d007,Sales
73855,Greger,Blokdijk,d007,Sales
73883,Lihong,Comellas,d007,Sales
73891,Rasikan,Rebaine,d007,Sales
73972,Makato,Biron,d007,Sales
74106,Sailaja,Uchoa,d007,Sales
74122,Sushant,Cappello,d007,Sales
74151,Munehiro,Bahl,d007,Sales
74166,Shawna,Beidas,d007,Sales
74182,Takushi,Stasinski,d007,Sales
74186,Nectarios,Landherr,d007,Sales
74246,Tomofumi,Erdi,d007,Sales
74271,Guther,Coombs,d007,Sales
74316,Eran,Desikan,d007,Sales
74358,Mohammad,Lanteri,d007,Sales
74542,Adin,Naumovich,d007,Sales
74683,Takanari,Clouatre,d007,Sales
74684,Oguz,Bernatsky,d007,Sales
74733,Val,Sabnani,d007,Sales
74779,Beshir,Thibadeau,d007,Sales
74965,Owen,Babu,d007,Sales
75051,Roddy,Mansanne,d007,Sales
75061,Jeanne,Benner,d007,Sales
75076,Licheng,Ratnakar,d007,Sales
75081,Vesna,Gien,d007,Sales
75096,Faiza,Himler,d007,Sales
75114,Lillian,Ladret,d007,Sales
75133,Tayeb,Spataro,d007,Sales
75134,Rimli,Cullers,d007,Sales
75142,Uwe,Speckmann,d007,Sales
75186,Filipp,Miyakawa,d007,Sales
75201,Boguslaw,Basagni,d007,Sales
75277,Arne,Demri,d007,Sales
75314,Valter,Ranst,d007,Sales
75370,Kwee,Alameldin,d007,Sales
75406,Paraskevi,Luca,d007,Sales
75471,Karoline,Simmen,d007,Sales
75505,Jacopo,Isaac,d007,Sales
75530,Martial,Beutelspacher,d007,Sales
75533,Tomoyuki,Coorg,d007,Sales
75574,Utpal,Melton,d007,Sales
75640,Bokyung,Pocchiola,d007,Sales
75668,Sarita,Bratsberg,d007,Sales
75688,Adamantios,Crooks,d007,Sales
75699,Toshimi,Uhrig,d007,Sales
75725,Stella,Rijsenbrij,d007,Sales
75737,Koldo,Jording,d007,Sales
75741,Candido,Birsak,d007,Sales
75748,Xuejia,Varman,d007,Sales
75840,Unal,Baar,d007,Sales
75868,Marko,Sadowski,d007,Sales
75994,Muzhong,Michaeli,d007,Sales
76078,Hausi,Poehlman,d007,Sales
76139,Mark,Speer,d007,Sales
76142,Nikolaos,Ambroszkiewicz,d007,Sales
76211,Kenton,Hashii,d007,Sales
76225,Dinkar,Zumaque,d007,Sales
76247,Mads,Azuma,d007,Sales
76252,Marco,Khamsi,d007,Sales
76300,Ranga,Luan,d007,Sales
